date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:29:54	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2009:59:53%20GMT	https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.html	(from https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:29:55	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2009:59:54%20GMT	https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.html	(from https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:29:56	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2009:59:55%20GMT	https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.html	(from https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:29:57	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2009:59:56%20GMT	https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.html	(from https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:29:58	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2009:59:57%20GMT	https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.html	(from https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:29:59	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2009:59:58%20GMT	https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.html	(from https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:00	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2009:59:59%20GMT	https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/asse/access_denied.41.delaye	(from https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:01	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:00%20GMT	https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.html	(from https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:02	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:01%20GMT	https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/asse/access_denied.43.delaye	(from https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:03	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:02%20GMT	https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.html	(from https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:05	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:03%20GMT	https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/asse/access_denied.45.delaye	(from https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:05	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:04%20GMT	https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.46.delaye	(from https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:06	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:05%20GMT	https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/asse/access_denied.47.delaye	(from https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:08	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:06%20GMT	https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/ass/access_denied.48.delaye	(from https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:08	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:07%20GMT	https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/asse/access_denied.49.delaye	(from https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:09	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:08%20GMT	https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/ass/access_denied.4a.delaye	(from https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:10	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:09%20GMT	https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/asse/access_denied.4b.delaye	(from https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:11	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:10%20GMT	https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/ass/access_denied.4c.delaye	(from https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:13	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:11%20GMT	https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/asse/access_denied.4d.delaye	(from https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:13	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:12%20GMT	https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/ass/access_denied.4e.delaye	(from https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:14	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:13%20GMT	https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/asse/access_denied.4f.delaye	(from https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:16	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:14%20GMT	https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/ass/access_denied.50.delaye	(from https://www.mantri-malls.com/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
15:30:16	3866/3866	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2010:00:15%20GMT	https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css	/home/omsai/websites/malls/www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/asse/access_denied.51.delaye	(from https://www.mantri-malls.com/assets/icons/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/css/access_denied.css)
